Loading checkpoint model /speech/ds_pytorch_chkpts_600/deepspeech_checkpoint_epoch_7_iter_3600.pth
[['/speech/common_voice_de/valid_wav/spk0024_utt000916.wav', 'das hättet ihr aber auch früher sagen können']]
[['/speech/german-speechdata-package-v2/dev/2015-02-04-12-57-26_Samson.wav', 'steuerbetrug und steuerhinterziehung senken das bip um rund zweihundert milliarden eur pro jahr']]
Shuffling batches for the following epochs
Warning:  apex was installed without --cpp_ext.  Falling back to Python flatten and unflatten.
DistributedDataParallel(
  (module): DeepSpeech(
    (conv): MaskConv(
      (seq_module): Sequential(
        (0): Conv2d(1, 32, kernel_size=(41, 11), stride=(2, 2), padding=(20, 5))
        (1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (2): Hardtanh(min_val=0, max_val=20, inplace)
        (3): Conv2d(32, 32, kernel_size=(21, 11), stride=(2, 1), padding=(10, 5))
        (4): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (5): Hardtanh(min_val=0, max_val=20, inplace)
      )
    )
    (rnns): Sequential(
      (0): BatchRNN(
        (rnn): GRU(1312, 700, bidirectional=True)
      )
      (1): BatchRNN(
        (batch_norm): SequenceWise (
        BatchNorm1d(700, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True))
        (rnn): GRU(700, 700, bidirectional=True)
      )
      (2): BatchRNN(
        (batch_norm): SequenceWise (
        BatchNorm1d(700, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True))
        (rnn): GRU(700, 700, bidirectional=True)
      )
    )
    (fc): Sequential(
      (0): SequenceWise (
      Sequential(
        (0): BatchNorm1d(700, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
        (1): Linear(in_features=700, out_features=32, bias=False)
      ))
    )
    (inference_softmax): InferenceBatchSoftmax()
  )
)
Number of parameters: 20513368
Epoch: [7][3649/5806]	Time 3.151 (3.568)	Data 0.045 (0.046)	Loss 69.2507 (10.7411)	
Epoch: [7][3650/5806]	Time 3.036 (3.558)	Data 0.018 (0.045)	Loss 7.2809 (10.6719)	
Epoch: [7][3651/5806]	Time 3.346 (3.554)	Data 0.004 (0.045)	Loss 18.7913 (10.8311)	
Epoch: [7][3652/5806]	Time 3.412 (3.551)	Data 0.005 (0.044)	Loss 6.3937 (10.7458)	
Epoch: [7][3653/5806]	Time 4.490 (3.569)	Data 0.004 (0.043)	Loss 7.6316 (10.6870)	
Epoch: [7][3654/5806]	Time 2.539 (3.550)	Data 0.005 (0.042)	Loss 4.9752 (10.5812)	
Epoch: [7][3655/5806]	Time 3.362 (3.546)	Data 0.018 (0.042)	Loss 5.6170 (10.4910)	
Epoch: [7][3656/5806]	Time 3.350 (3.543)	Data 0.020 (0.041)	Loss 6.5672 (10.4209)	
Epoch: [7][3657/5806]	Time 2.278 (3.520)	Data 0.004 (0.041)	Loss 5.0022 (10.3258)	
Epoch: [7][3658/5806]	Time 2.330 (3.500)	Data 0.004 (0.040)	Loss 4.1490 (10.2193)	
Epoch: [7][3659/5806]	Time 2.755 (3.487)	Data 0.003 (0.040)	Loss 4.2914 (10.1189)	
Epoch: [7][3660/5806]	Time 3.332 (3.485)	Data 0.004 (0.039)	Loss 5.8269 (10.0473)	
Epoch: [7][3661/5806]	Time 2.067 (3.461)	Data 0.004 (0.038)	Loss 3.8639 (9.9460)	
Epoch: [7][3662/5806]	Time 4.787 (3.483)	Data 0.004 (0.038)	Loss 48.6297 (10.5699)	
Epoch: [7][3663/5806]	Time 3.574 (3.484)	Data 0.006 (0.037)	Loss 10.2904 (10.5655)	
Epoch: [7][3664/5806]	Time 2.147 (3.463)	Data 0.004 (0.037)	Loss 6.1104 (10.4958)	
Epoch: [7][3665/5806]	Time 3.055 (3.457)	Data 0.004 (0.036)	Loss 7.9213 (10.4562)	
Epoch: [7][3666/5806]	Time 2.213 (3.438)	Data 0.005 (0.036)	Loss 4.1846 (10.3612)	
Epoch: [7][3667/5806]	Time 2.917 (3.430)	Data 0.004 (0.035)	Loss 3.9787 (10.2659)	
Epoch: [7][3668/5806]	Time 7.410 (3.489)	Data 0.004 (0.035)	Loss 13.8660 (10.3189)	
Epoch: [7][3669/5806]	Time 4.144 (3.498)	Data 0.004 (0.034)	Loss 10.4694 (10.3211)	
Epoch: [7][3670/5806]	Time 3.127 (3.493)	Data 0.005 (0.034)	Loss 15.1826 (10.3905)	
Epoch: [7][3671/5806]	Time 8.148 (3.559)	Data 0.005 (0.034)	Loss 15.0454 (10.4561)	
Epoch: [7][3672/5806]	Time 2.189 (3.540)	Data 0.009 (0.033)	Loss 3.7703 (10.3632)	
Epoch: [7][3673/5806]	Time 3.218 (3.535)	Data 0.003 (0.033)	Loss 15.7120 (10.4365)	
Epoch: [7][3674/5806]	Time 3.877 (3.540)	Data 0.005 (0.033)	Loss 8.5873 (10.4115)	
Epoch: [7][3675/5806]	Time 2.135 (3.521)	Data 0.005 (0.032)	Loss 4.4200 (10.3316)	
Epoch: [7][3676/5806]	Time 4.148 (3.529)	Data 0.005 (0.032)	Loss 12.9489 (10.3661)	
Epoch: [7][3677/5806]	Time 2.978 (3.522)	Data 0.006 (0.031)	Loss 21.5592 (10.5114)	
Epoch: [7][3678/5806]	Time 2.249 (3.506)	Data 0.004 (0.031)	Loss 9.2327 (10.4950)	
Epoch: [7][3679/5806]	Time 3.802 (3.510)	Data 0.004 (0.031)	Loss 15.7297 (10.5613)	
Epoch: [7][3680/5806]	Time 3.043 (3.504)	Data 0.005 (0.030)	Loss 28.2884 (10.7829)	
Epoch: [7][3681/5806]	Time 2.834 (3.496)	Data 0.003 (0.030)	Loss 6.7866 (10.7335)	
Epoch: [7][3682/5806]	Time 1.907 (3.476)	Data 0.004 (0.030)	Loss 6.7472 (10.6849)	
Epoch: [7][3683/5806]	Time 3.953 (3.482)	Data 0.003 (0.029)	Loss 10.8718 (10.6872)	
Epoch: [7][3684/5806]	Time 3.601 (3.483)	Data 0.005 (0.029)	Loss 5.6655 (10.6274)	
Epoch: [7][3685/5806]	Time 9.886 (3.559)	Data 0.004 (0.029)	Loss 9.4619 (10.6137)	
Epoch: [7][3686/5806]	Time 2.825 (3.550)	Data 0.005 (0.029)	Loss 6.7582 (10.5689)	
Epoch: [7][3687/5806]	Time 2.965 (3.543)	Data 0.004 (0.028)	Loss 7.7648 (10.5366)	
Epoch: [7][3688/5806]	Time 3.011 (3.537)	Data 0.004 (0.028)	Loss 7.6002 (10.5033)	
Epoch: [7][3689/5806]	Time 3.543 (3.537)	Data 0.004 (0.028)	Loss 20.7484 (10.6184)	
Epoch: [7][3690/5806]	Time 1.593 (3.516)	Data 0.006 (0.028)	Loss 4.4242 (10.5495)	
Epoch: [7][3691/5806]	Time 2.319 (3.503)	Data 0.003 (0.027)	Loss 11.2339 (10.5571)	
Epoch: [7][3692/5806]	Time 3.312 (3.501)	Data 0.004 (0.027)	Loss 5.9119 (10.5066)	
Epoch: [7][3693/5806]	Time 3.794 (3.504)	Data 0.003 (0.027)	Loss 6.1621 (10.4599)	
Epoch: [7][3694/5806]	Time 2.113 (3.489)	Data 0.005 (0.027)	Loss 6.3261 (10.4159)	
Epoch: [7][3695/5806]	Time 5.746 (3.513)	Data 0.004 (0.026)	Loss 7.1726 (10.3817)	
Epoch: [7][3696/5806]	Time 3.656 (3.514)	Data 0.006 (0.026)	Loss 8.1258 (10.3582)	
Epoch: [7][3697/5806]	Time 5.364 (3.533)	Data 0.004 (0.026)	Loss 20.1793 (10.4595)	
Epoch: [7][3698/5806]	Time 3.852 (3.537)	Data 0.006 (0.026)	Loss 8.4222 (10.4387)	
Epoch: [7][3699/5806]	Time 7.689 (3.578)	Data 0.005 (0.025)	Loss 7.7034 (10.4111)	
Epoch: [7][3700/5806]	Time 4.034 (3.583)	Data 0.017 (0.025)	Loss 19.3336 (10.5003)	
Epoch: [7][3701/5806]	Time 2.932 (3.577)	Data 0.004 (0.025)	Loss 3.2322 (10.4283)	
Epoch: [7][3702/5806]	Time 4.946 (3.590)	Data 0.003 (0.025)	Loss 9.3569 (10.4178)	
Epoch: [7][3703/5806]	Time 3.844 (3.592)	Data 0.004 (0.025)	Loss 7.5675 (10.3902)	
Epoch: [7][3704/5806]	Time 2.197 (3.579)	Data 0.004 (0.025)	Loss 4.7688 (10.3361)	
Epoch: [7][3705/5806]	Time 1.987 (3.564)	Data 0.005 (0.024)	Loss 10.3809 (10.3365)	
Epoch: [7][3706/5806]	Time 1.984 (3.549)	Data 0.004 (0.024)	Loss 14.5983 (10.3767)	
Epoch: [7][3707/5806]	Time 11.130 (3.620)	Data 0.004 (0.024)	Loss 6.9523 (10.3447)	
Epoch: [7][3708/5806]	Time 3.431 (3.618)	Data 0.004 (0.024)	Loss 3.5717 (10.2820)	
Epoch: [7][3709/5806]	Time 2.694 (3.610)	Data 0.004 (0.024)	Loss 25.8239 (10.4246)	
Epoch: [7][3710/5806]	Time 2.399 (3.599)	Data 0.004 (0.023)	Loss 3.0630 (10.3577)	
Epoch: [7][3711/5806]	Time 4.935 (3.611)	Data 0.003 (0.023)	Loss 4.7765 (10.3074)	
Epoch: [7][3712/5806]	Time 3.152 (3.607)	Data 0.006 (0.023)	Loss 4.0424 (10.2515)	
Epoch: [7][3713/5806]	Time 2.243 (3.594)	Data 0.005 (0.023)	Loss 3.0653 (10.1879)	
Epoch: [7][3714/5806]	Time 4.276 (3.600)	Data 0.004 (0.023)	Loss 8.9276 (10.1768)	
Epoch: [7][3715/5806]	Time 2.040 (3.587)	Data 0.005 (0.023)	Loss 5.9783 (10.1403)	
Epoch: [7][3716/5806]	Time 4.318 (3.593)	Data 0.004 (0.022)	Loss 5.9008 (10.1038)	
Epoch: [7][3717/5806]	Time 3.209 (3.590)	Data 0.006 (0.022)	Loss 6.7893 (10.0754)	
Epoch: [7][3718/5806]	Time 3.121 (3.586)	Data 0.004 (0.022)	Loss 6.2662 (10.0432)	
Epoch: [7][3719/5806]	Time 2.806 (3.579)	Data 0.004 (0.022)	Loss 3.8956 (9.9915)	
Epoch: [7][3720/5806]	Time 4.336 (3.586)	Data 0.004 (0.022)	Loss 6.3100 (9.9608)	
Epoch: [7][3721/5806]	Time 2.627 (3.578)	Data 0.006 (0.022)	Loss 5.3160 (9.9224)	
Epoch: [7][3722/5806]	Time 4.054 (3.582)	Data 0.004 (0.022)	Loss 4.8735 (9.8810)	
Epoch: [7][3723/5806]	Time 4.579 (3.590)	Data 0.004 (0.021)	Loss 42.9255 (10.1497)	
Epoch: [7][3724/5806]	Time 3.063 (3.586)	Data 0.004 (0.021)	Loss 8.0838 (10.1330)	
Epoch: [7][3725/5806]	Time 2.978 (3.581)	Data 0.005 (0.021)	Loss 5.5182 (10.0961)	
Epoch: [7][3726/5806]	Time 2.029 (3.568)	Data 0.004 (0.021)	Loss 4.0253 (10.0479)	
Epoch: [7][3727/5806]	Time 3.266 (3.566)	Data 0.004 (0.021)	Loss 3.6493 (9.9976)	
Epoch: [7][3728/5806]	Time 2.102 (3.555)	Data 0.005 (0.021)	Loss 4.1331 (9.9517)	
Epoch: [7][3729/5806]	Time 2.560 (3.547)	Data 0.004 (0.021)	Loss 7.5638 (9.9332)	
Epoch: [7][3730/5806]	Time 4.172 (3.552)	Data 0.004 (0.020)	Loss 10.8938 (9.9406)	
Epoch: [7][3731/5806]	Time 2.008 (3.540)	Data 0.005 (0.020)	Loss 2.8932 (9.8868)	
Epoch: [7][3732/5806]	Time 4.593 (3.548)	Data 0.004 (0.020)	Loss 5.1623 (9.8510)	
Epoch: [7][3733/5806]	Time 1.868 (3.535)	Data 0.006 (0.020)	Loss 3.8583 (9.8060)	
Epoch: [7][3734/5806]	Time 2.071 (3.524)	Data 0.004 (0.020)	Loss 7.1427 (9.7861)	
Epoch: [7][3735/5806]	Time 3.199 (3.522)	Data 0.004 (0.020)	Loss 5.2672 (9.7526)	
Epoch: [7][3736/5806]	Time 6.499 (3.544)	Data 0.004 (0.020)	Loss 7.9052 (9.7390)	
Epoch: [7][3737/5806]	Time 2.752 (3.538)	Data 0.004 (0.020)	Loss 4.5586 (9.7012)	
Epoch: [7][3738/5806]	Time 2.722 (3.532)	Data 0.004 (0.020)	Loss 3.9440 (9.6595)	
Epoch: [7][3739/5806]	Time 3.108 (3.529)	Data 0.003 (0.019)	Loss 3.8066 (9.6174)	
Epoch: [7][3740/5806]	Time 6.284 (3.549)	Data 0.004 (0.019)	Loss 8.8611 (9.6120)	
Epoch: [7][3741/5806]	Time 1.841 (3.537)	Data 0.003 (0.019)	Loss 4.8176 (9.5780)	
Epoch: [7][3742/5806]	Time 1.838 (3.525)	Data 0.004 (0.019)	Loss 7.9785 (9.5667)	
Epoch: [7][3743/5806]	Time 4.995 (3.535)	Data 0.004 (0.019)	Loss 8.5003 (9.5593)	
Epoch: [7][3744/5806]	Time 2.119 (3.525)	Data 0.004 (0.019)	Loss 10.9539 (9.5690)	
Epoch: [7][3745/5806]	Time 3.934 (3.528)	Data 0.004 (0.019)	Loss 12.2814 (9.5877)	
Epoch: [7][3746/5806]	Time 1.920 (3.517)	Data 0.006 (0.019)	Loss 1.9676 (9.5355)	
Epoch: [7][3747/5806]	Time 2.085 (3.507)	Data 0.004 (0.019)	Loss 8.5368 (9.5287)	
Epoch: [7][3748/5806]	Time 3.759 (3.509)	Data 0.004 (0.018)	Loss 13.7710 (9.5573)	
Epoch: [7][3749/5806]	Time 4.643 (3.516)	Data 0.093 (0.019)	Loss 5.7319 (9.5317)	
Epoch: [7][3750/5806]	Time 3.875 (3.519)	Data 0.079 (0.019)	Loss 3.6198 (9.4923)	
Epoch: [7][3751/5806]	Time 3.166 (3.516)	Data 0.004 (0.019)	Loss 6.9377 (9.4753)	
Epoch: [7][3752/5806]	Time 3.695 (3.518)	Data 0.004 (0.019)	Loss 7.9359 (9.4652)	
Epoch: [7][3753/5806]	Time 7.504 (3.544)	Data 0.005 (0.019)	Loss 7.2394 (9.4507)	
Epoch: [7][3754/5806]	Time 2.982 (3.540)	Data 0.005 (0.019)	Loss 3.8841 (9.4145)	
